Season,Date,ConstructorName,Points
1975,1975-10-01,Brabham,0.0
1977,1977-01-01,Brabham,6.0
1977,1977-03-01,Brabham,1.0
1977,1977-04-01,Brabham,0.0
1977,1977-05-01,Brabham,1.0
1977,1977-06-01,Brabham,3.0
1977,1977-07-01,Brabham,12.0
1977,1977-08-01,Brabham,4.0
1977,1977-09-01,Brabham,0.0
1977,1977-10-01,Brabham,0.0
1978,1978-01-01,Brabham,10.0
1978,1978-03-01,Brabham,4.0
1978,1978-04-01,Brabham,0.0
1978,1978-05-01,Brabham,6.0
1978,1978-06-01,Brabham,11.0
1978,1978-07-01,Brabham,9.0
1978,1978-08-01,Brabham,4.0
1978,1978-09-01,Brabham,9.0
1978,1978-10-01,Brabham,0.0
1979,1979-03-01,Brabham,1.0
1979,1979-08-01,Brabham,0.0
1980,1980-01-01,Brabham,6.0
1980,1980-03-01,Brabham,12.0
1980,1980-05-01,Brabham,4.0
1980,1980-06-01,Brabham,3.0
1980,1980-07-01,Brabham,6.0
1980,1980-08-01,Brabham,14.0
1980,1980-09-01,Brabham,10.0
1980,1980-10-01,Brabham,0.0
1981,1981-03-01,Brabham,4.0
1981,1981-04-01,Brabham,9.0
1981,1981-05-01,Brabham,12.0
1981,1981-06-01,Brabham,0.0
1981,1981-07-01,Brabham,6.0
1981,1981-08-01,Brabham,25.0
1981,1981-09-01,Brabham,3.0
1981,1981-10-01,Brabham,2.0
1982,1982-01-01,Brabham,0.0
1982,1982-03-01,Brabham,0.0
1982,1982-04-01,Brabham,4.0
1982,1982-05-01,Brabham,11.0
1982,1982-06-01,Brabham,15.0
1982,1982-07-01,Brabham,6.0
1982,1982-08-01,Brabham,5.0
1982,1982-09-01,Brabham,0.0
1983,1983-03-01,Brabham,9.0
1983,1983-04-01,Brabham,6.0
1983,1983-05-01,Brabham,9.0
1983,1983-06-01,Brabham,3.0
1983,1983-07-01,Brabham,6.0
1983,1983-08-01,Brabham,8.0
1983,1983-09-01,Brabham,18.0
1983,1983-10-01,Brabham,13.0
1984,1984-03-01,Brabham,0.0
1984,1984-04-01,Brabham,0.0
1984,1984-05-01,Brabham,0.0
1984,1984-06-01,Brabham,22.0
1984,1984-07-01,Brabham,0.0
1984,1984-08-01,Brabham,11.0
1984,1984-09-01,Brabham,0.0
1984,1984-10-01,Brabham,5.0
1985,1985-04-01,Brabham,0.0
1985,1985-05-01,Brabham,0.0
1985,1985-06-01,Brabham,1.0
1985,1985-07-01,Brabham,13.0
1985,1985-08-01,Brabham,1.0
1985,1985-09-01,Brabham,11.0
1985,1985-10-01,Brabham,0.0
1985,1985-11-01,Brabham,0.0
1986,1986-03-01,Brabham,0.0
1986,1986-04-01,Brabham,1.0
1986,1986-05-01,Brabham,0.0
1986,1986-06-01,Brabham,1.0
1986,1986-07-01,Brabham,0.0
1986,1986-08-01,Brabham,0.0
1986,1986-09-01,Brabham,0.0
1986,1986-10-01,Brabham,0.0
1987,1987-04-01,Brabham,0.0
1987,1987-05-01,Brabham,4.0
1987,1987-06-01,Brabham,0.0
1987,1987-07-01,Brabham,0.0
1987,1987-08-01,Brabham,2.0
1987,1987-09-01,Brabham,0.0
1987,1987-10-01,Brabham,4.0
1987,1987-11-01,Brabham,0.0
1989,1989-03-01,Brabham,0.0
1989,1989-04-01,Brabham,0.0
1989,1989-05-01,Brabham,5.0
1989,1989-06-01,Brabham,0.0
1989,1989-07-01,Brabham,0.0
1989,1989-08-01,Brabham,0.0
1989,1989-09-01,Brabham,1.0
1989,1989-10-01,Brabham,2.0
1989,1989-11-01,Brabham,0.0
1990,1990-03-01,Brabham,2.0
1990,1990-05-01,Brabham,0.0
1990,1990-06-01,Brabham,0.0
1990,1990-07-01,Brabham,0.0
1990,1990-08-01,Brabham,0.0
1990,1990-09-01,Brabham,0.0
1990,1990-10-01,Brabham,0.0
1990,1990-11-01,Brabham,0.0
1991,1991-03-01,Brabham,0.0
1991,1991-04-01,Brabham,0.0
1991,1991-05-01,Brabham,0.0
1991,1991-06-01,Brabham,0.0
1991,1991-07-01,Brabham,0.0
1991,1991-08-01,Brabham,1.0
1991,1991-09-01,Brabham,0.0
1991,1991-10-01,Brabham,2.0
1991,1991-11-01,Brabham,0.0
1992,1992-03-01,Brabham,0.0
1992,1992-04-01,Brabham,0.0
1992,1992-05-01,Brabham,0.0
1992,1992-06-01,Brabham,0.0
1992,1992-07-01,Brabham,0.0
1992,1992-08-01,Brabham,0.0
1988,1988-04-01,Dallara,0.0
1988,1988-05-01,Dallara,0.0
1988,1988-06-01,Dallara,0.0
1988,1988-07-01,Dallara,0.0
1988,1988-08-01,Dallara,0.0
1988,1988-09-01,Dallara,0.0
1988,1988-10-01,Dallara,0.0
1988,1988-11-01,Dallara,0.0
1989,1989-03-01,Dallara,0.0
1989,1989-04-01,Dallara,0.0
1989,1989-05-01,Dallara,3.0
1989,1989-06-01,Dallara,5.0
1989,1989-07-01,Dallara,0.0
1989,1989-08-01,Dallara,0.0
1989,1989-09-01,Dallara,0.0
1989,1989-10-01,Dallara,0.0
1989,1989-11-01,Dallara,0.0
1990,1990-03-01,Dallara,0.0
1990,1990-05-01,Dallara,0.0
1990,1990-06-01,Dallara,0.0
1990,1990-07-01,Dallara,0.0
1990,1990-08-01,Dallara,0.0
1990,1990-09-01,Dallara,0.0
1990,1990-10-01,Dallara,0.0
1990,1990-11-01,Dallara,0.0
1991,1991-03-01,Dallara,0.0
1991,1991-04-01,Dallara,4.0
1991,1991-05-01,Dallara,1.0
1991,1991-06-01,Dallara,0.0
1991,1991-07-01,Dallara,0.0
1991,1991-08-01,Dallara,0.0
1991,1991-09-01,Dallara,0.0
1991,1991-10-01,Dallara,0.0
1991,1991-11-01,Dallara,0.0
1992,1992-03-01,Dallara,0.0
1992,1992-04-01,Dallara,0.0
1992,1992-05-01,Dallara,2.0
1992,1992-06-01,Dallara,0.0
1992,1992-07-01,Dallara,0.0
1992,1992-08-01,Dallara,0.0
1992,1992-09-01,Dallara,0.0
1992,1992-10-01,Dallara,0.0
1992,1992-11-01,Dallara,0.0
1991,1991-03-01,Fondmetal,0.0
1991,1991-04-01,Fondmetal,0.0
1991,1991-05-01,Fondmetal,0.0
1991,1991-06-01,Fondmetal,0.0
1991,1991-07-01,Fondmetal,0.0
1991,1991-08-01,Fondmetal,0.0
1991,1991-09-01,Fondmetal,0.0
1991,1991-10-01,Fondmetal,0.0
1991,1991-11-01,Fondmetal,0.0
1992,1992-03-01,Fondmetal,0.0
1992,1992-04-01,Fondmetal,0.0
1992,1992-05-01,Fondmetal,0.0
1992,1992-06-01,Fondmetal,0.0
1992,1992-07-01,Fondmetal,0.0
1992,1992-08-01,Fondmetal,0.0
1992,1992-09-01,Fondmetal,0.0
1970,1970-03-01,March,4.0
1970,1970-04-01,March,9.0
1970,1970-05-01,March,0.0
1970,1970-06-01,March,12.0
1970,1970-07-01,March,8.0
1970,1970-08-01,March,0.0
1970,1970-09-01,March,10.0
1970,1970-10-01,March,5.0
1972,1972-01-01,March,1.0
1972,1972-03-01,March,2.0
1972,1972-05-01,March,1.0
1972,1972-06-01,March,2.0
1972,1972-07-01,March,6.0
1972,1972-08-01,March,0.0
1972,1972-09-01,March,0.0
1972,1972-10-01,March,3.0
1973,1973-01-01,March,0.0
1973,1973-02-01,March,0.0
1973,1973-03-01,March,0.0
1973,1973-04-01,March,0.0
1973,1973-05-01,March,0.0
1973,1973-06-01,March,0.0
1973,1973-07-01,March,8.0
1973,1973-08-01,March,0.0
1973,1973-09-01,March,0.0
1973,1973-10-01,March,6.0
1974,1974-01-01,March,0.0
1974,1974-03-01,March,2.0
1974,1974-04-01,March,3.0
1974,1974-05-01,March,0.0
1974,1974-06-01,March,0.0
1974,1974-07-01,March,0.0
1974,1974-08-01,March,1.0
1974,1974-09-01,March,0.0
1974,1974-10-01,March,0.0
1975,1975-01-01,March,0.0
1975,1975-03-01,March,0.0
1975,1975-04-01,March,1.0
1975,1975-05-01,March,0.0
1975,1975-06-01,March,0.0
1975,1975-07-01,March,2.0
1975,1975-08-01,March,4.5
1975,1975-09-01,March,0.0
1975,1975-10-01,March,0.0
1976,1976-01-01,March,3.0
1976,1976-03-01,March,0.0
1976,1976-05-01,March,3.0
1976,1976-06-01,March,0.0
1976,1976-07-01,March,0.0
1976,1976-08-01,March,2.0
1976,1976-09-01,March,9.0
1976,1976-10-01,March,2.0
1977,1977-01-01,March,0.0
1977,1977-03-01,March,0.0
1977,1977-04-01,March,0.0
1977,1977-05-01,March,0.0
1977,1977-06-01,March,0.0
1977,1977-07-01,March,0.0
1977,1977-08-01,March,0.0
1977,1977-09-01,March,0.0
1977,1977-10-01,March,0.0
1981,1981-03-01,March,0.0
1981,1981-04-01,March,0.0
1981,1981-05-01,March,0.0
1981,1981-06-01,March,0.0
1981,1981-07-01,March,0.0
1981,1981-08-01,March,0.0
1981,1981-09-01,March,0.0
1981,1981-10-01,March,0.0
1982,1982-01-01,March,0.0
1982,1982-03-01,March,0.0
1982,1982-04-01,March,0.0
1982,1982-05-01,March,0.0
1982,1982-06-01,March,0.0
1982,1982-07-01,March,0.0
1982,1982-08-01,March,0.0
1982,1982-09-01,March,0.0
1987,1987-04-01,March,0.0
1987,1987-05-01,March,1.0
1987,1987-06-01,March,0.0
1987,1987-07-01,March,0.0
1987,1987-08-01,March,0.0
1987,1987-09-01,March,0.0
1987,1987-10-01,March,0.0
1987,1987-11-01,March,0.0
1988,1988-04-01,March,0.0
1988,1988-05-01,March,0.0
1988,1988-06-01,March,2.0
1988,1988-07-01,March,5.0
1988,1988-08-01,March,6.0
1988,1988-09-01,March,8.0
1988,1988-10-01,March,0.0
1988,1988-11-01,March,1.0
1989,1989-03-01,March,4.0
1989,1989-04-01,March,0.0
1989,1989-05-01,March,0.0
1989,1989-06-01,March,0.0
1989,1989-07-01,March,0.0
1989,1989-08-01,March,0.0
1989,1989-09-01,March,0.0
1989,1989-10-01,March,0.0
1989,1989-11-01,March,0.0
1992,1992-03-01,March,0.0
1992,1992-04-01,March,0.0
1992,1992-05-01,March,0.0
1992,1992-06-01,March,3.0
1992,1992-07-01,March,0.0
1992,1992-08-01,March,0.0
1992,1992-09-01,March,0.0
1992,1992-10-01,March,0.0
1992,1992-11-01,March,0.0
1992,1992-05-01,Andrea Moda,0.0
1992,1992-06-01,Andrea Moda,0.0
1992,1992-07-01,Andrea Moda,0.0
1992,1992-08-01,Andrea Moda,0.0
1986,1986-09-01,AGS,0.0
1987,1987-04-01,AGS,0.0
1987,1987-05-01,AGS,0.0
1987,1987-06-01,AGS,0.0
1987,1987-07-01,AGS,0.0
1987,1987-08-01,AGS,0.0
1987,1987-09-01,AGS,0.0
1987,1987-11-01,AGS,1.0
1988,1988-04-01,AGS,0.0
1988,1988-05-01,AGS,0.0
1988,1988-06-01,AGS,0.0
1988,1988-07-01,AGS,0.0
1988,1988-08-01,AGS,0.0
1988,1988-09-01,AGS,0.0
1988,1988-10-01,AGS,0.0
1988,1988-11-01,AGS,0.0
1989,1989-03-01,AGS,0.0
1989,1989-04-01,AGS,0.0
1989,1989-05-01,AGS,1.0
1989,1989-06-01,AGS,0.0
1989,1989-07-01,AGS,0.0
1989,1989-08-01,AGS,0.0
1989,1989-09-01,AGS,0.0
1989,1989-10-01,AGS,0.0
1989,1989-11-01,AGS,0.0
1990,1990-03-01,AGS,0.0
1990,1990-05-01,AGS,0.0
1990,1990-06-01,AGS,0.0
1990,1990-07-01,AGS,0.0
1990,1990-08-01,AGS,0.0
1990,1990-09-01,AGS,0.0
1990,1990-10-01,AGS,0.0
1990,1990-11-01,AGS,0.0
1991,1991-03-01,AGS,0.0
1991,1991-04-01,AGS,0.0
1991,1991-05-01,AGS,0.0
1991,1991-06-01,AGS,0.0
1991,1991-07-01,AGS,0.0
1991,1991-08-01,AGS,0.0
1991,1991-09-01,AGS,0.0
1991,1991-03-01,Lambo,0.0
1991,1991-04-01,Lambo,0.0
1991,1991-05-01,Lambo,0.0
1991,1991-06-01,Lambo,0.0
1991,1991-07-01,Lambo,0.0
1991,1991-08-01,Lambo,0.0
1991,1991-09-01,Lambo,0.0
1991,1991-10-01,Lambo,0.0
1991,1991-11-01,Lambo,0.0
1990,1990-03-01,Leyton House,0.0
1990,1990-05-01,Leyton House,0.0
1990,1990-06-01,Leyton House,0.0
1990,1990-07-01,Leyton House,6.0
1990,1990-08-01,Leyton House,1.0
1990,1990-09-01,Leyton House,0.0
1990,1990-10-01,Leyton House,0.0
1990,1990-11-01,Leyton House,0.0
1991,1991-03-01,Leyton House,0.0
1991,1991-04-01,Leyton House,0.0
1991,1991-05-01,Leyton House,0.0
1991,1991-06-01,Leyton House,0.0
1991,1991-07-01,Leyton House,0.0
1991,1991-08-01,Leyton House,1.0
1991,1991-09-01,Leyton House,0.0
1991,1991-10-01,Leyton House,0.0
1991,1991-11-01,Leyton House,0.0
1987,1987-09-01,Coloni,0.0
1988,1988-04-01,Coloni,0.0
1988,1988-05-01,Coloni,0.0
1988,1988-06-01,Coloni,0.0
1988,1988-07-01,Coloni,0.0
1988,1988-08-01,Coloni,0.0
1988,1988-09-01,Coloni,0.0
1988,1988-10-01,Coloni,0.0
1988,1988-11-01,Coloni,0.0
1989,1989-03-01,Coloni,0.0
1989,1989-04-01,Coloni,0.0
1989,1989-05-01,Coloni,0.0
1989,1989-06-01,Coloni,0.0
1989,1989-07-01,Coloni,0.0
1989,1989-08-01,Coloni,0.0
1989,1989-09-01,Coloni,0.0
1989,1989-10-01,Coloni,0.0
1989,1989-11-01,Coloni,0.0
1990,1990-03-01,Coloni,0.0
1990,1990-05-01,Coloni,0.0
1990,1990-06-01,Coloni,0.0
1990,1990-07-01,Coloni,0.0
1990,1990-08-01,Coloni,0.0
1990,1990-09-01,Coloni,0.0
1990,1990-10-01,Coloni,0.0
1990,1990-11-01,Coloni,0.0
1991,1991-03-01,Coloni,0.0
1991,1991-04-01,Coloni,0.0
1991,1991-05-01,Coloni,0.0
1991,1991-06-01,Coloni,0.0
1991,1991-07-01,Coloni,0.0
1991,1991-08-01,Coloni,0.0
1991,1991-09-01,Coloni,0.0
1991,1991-10-01,Coloni,0.0
1991,1991-11-01,Coloni,0.0
1988,1988-04-01,Euro Brun,0.0
1988,1988-05-01,Euro Brun,0.0
1988,1988-06-01,Euro Brun,0.0
1988,1988-07-01,Euro Brun,0.0
1988,1988-08-01,Euro Brun,0.0
1988,1988-09-01,Euro Brun,0.0
1988,1988-10-01,Euro Brun,0.0
1988,1988-11-01,Euro Brun,0.0
1989,1989-03-01,Euro Brun,0.0
1989,1989-04-01,Euro Brun,0.0
1989,1989-05-01,Euro Brun,0.0
1989,1989-06-01,Euro Brun,0.0
1989,1989-07-01,Euro Brun,0.0
1989,1989-08-01,Euro Brun,0.0
1989,1989-09-01,Euro Brun,0.0
1989,1989-10-01,Euro Brun,0.0
1989,1989-11-01,Euro Brun,0.0
1990,1990-03-01,Euro Brun,0.0
1990,1990-05-01,Euro Brun,0.0
1990,1990-06-01,Euro Brun,0.0
1990,1990-07-01,Euro Brun,0.0
1990,1990-08-01,Euro Brun,0.0
1990,1990-09-01,Euro Brun,0.0
1980,1980-01-01,Osella,0.0
1980,1980-03-01,Osella,0.0
1980,1980-05-01,Osella,0.0
1980,1980-06-01,Osella,0.0
1980,1980-07-01,Osella,0.0
1980,1980-08-01,Osella,0.0
1980,1980-09-01,Osella,0.0
1980,1980-10-01,Osella,0.0
1981,1981-03-01,Osella,0.0
1981,1981-04-01,Osella,0.0
1981,1981-05-01,Osella,0.0
1981,1981-06-01,Osella,0.0
1981,1981-07-01,Osella,0.0
1981,1981-08-01,Osella,0.0
1981,1981-09-01,Osella,0.0
1981,1981-10-01,Osella,0.0
1982,1982-01-01,Osella,0.0
1982,1982-03-01,Osella,0.0
1982,1982-04-01,Osella,3.0
1982,1982-05-01,Osella,0.0
1982,1982-06-01,Osella,0.0
1982,1982-07-01,Osella,0.0
1982,1982-08-01,Osella,0.0
1982,1982-09-01,Osella,0.0
1983,1983-03-01,Osella,0.0
1983,1983-04-01,Osella,0.0
1983,1983-05-01,Osella,0.0
1983,1983-06-01,Osella,0.0
1983,1983-07-01,Osella,0.0
1983,1983-08-01,Osella,0.0
1983,1983-09-01,Osella,0.0
1983,1983-10-01,Osella,0.0
1984,1984-03-01,Osella,0.0
1984,1984-04-01,Osella,0.0
1984,1984-05-01,Osella,0.0
1984,1984-06-01,Osella,0.0
1984,1984-07-01,Osella,2.0
1984,1984-08-01,Osella,0.0
1984,1984-09-01,Osella,0.0
1984,1984-10-01,Osella,0.0
1985,1985-04-01,Osella,0.0
1985,1985-05-01,Osella,0.0
1985,1985-06-01,Osella,0.0
1985,1985-07-01,Osella,0.0
1985,1985-08-01,Osella,0.0
1985,1985-09-01,Osella,0.0
1985,1985-10-01,Osella,0.0
1985,1985-11-01,Osella,0.0
1986,1986-03-01,Osella,0.0
1986,1986-04-01,Osella,0.0
1986,1986-05-01,Osella,0.0
1986,1986-06-01,Osella,0.0
1986,1986-07-01,Osella,0.0
1986,1986-08-01,Osella,0.0
1986,1986-09-01,Osella,0.0
1986,1986-10-01,Osella,0.0
1987,1987-04-01,Osella,0.0
1987,1987-05-01,Osella,0.0
1987,1987-06-01,Osella,0.0
1987,1987-07-01,Osella,0.0
1987,1987-08-01,Osella,0.0
1987,1987-09-01,Osella,0.0
1987,1987-10-01,Osella,0.0
1987,1987-11-01,Osella,0.0
1988,1988-04-01,Osella,0.0
1988,1988-05-01,Osella,0.0
1988,1988-06-01,Osella,0.0
1988,1988-07-01,Osella,0.0
1988,1988-08-01,Osella,0.0
1988,1988-09-01,Osella,0.0
1988,1988-10-01,Osella,0.0
1988,1988-11-01,Osella,0.0
1989,1989-03-01,Osella,0.0
1989,1989-04-01,Osella,0.0
1989,1989-05-01,Osella,0.0
1989,1989-06-01,Osella,0.0
1989,1989-07-01,Osella,0.0
1989,1989-08-01,Osella,0.0
1989,1989-09-01,Osella,0.0
1989,1989-10-01,Osella,0.0
1989,1989-11-01,Osella,0.0
1990,1990-03-01,Osella,0.0
1990,1990-05-01,Osella,0.0
1990,1990-06-01,Osella,0.0
1990,1990-07-01,Osella,0.0
1990,1990-08-01,Osella,0.0
1990,1990-09-01,Osella,0.0
1990,1990-10-01,Osella,0.0
1990,1990-11-01,Osella,0.0
1989,1989-03-01,Onyx,0.0
1989,1989-04-01,Onyx,0.0
1989,1989-05-01,Onyx,0.0
1989,1989-06-01,Onyx,0.0
1989,1989-07-01,Onyx,2.0
1989,1989-08-01,Onyx,0.0
1989,1989-09-01,Onyx,4.0
1989,1989-10-01,Onyx,0.0
1989,1989-11-01,Onyx,0.0
1990,1990-03-01,Onyx,0.0
1990,1990-05-01,Onyx,0.0
1990,1990-06-01,Onyx,0.0
1990,1990-07-01,Onyx,0.0
1990,1990-08-01,Onyx,0.0
1990,1990-03-01,Life,0.0
1990,1990-05-01,Life,0.0
1990,1990-06-01,Life,0.0
1990,1990-07-01,Life,0.0
1990,1990-08-01,Life,0.0
1990,1990-09-01,Life,0.0
1988,1988-04-01,Rial,0.0
1988,1988-05-01,Rial,0.0
1988,1988-06-01,Rial,3.0
1988,1988-07-01,Rial,0.0
1988,1988-08-01,Rial,0.0
1988,1988-09-01,Rial,0.0
1988,1988-10-01,Rial,0.0
1988,1988-11-01,Rial,0.0
1989,1989-03-01,Rial,0.0
1989,1989-04-01,Rial,0.0
1989,1989-05-01,Rial,0.0
1989,1989-06-01,Rial,3.0
1989,1989-07-01,Rial,0.0
1989,1989-08-01,Rial,0.0
1989,1989-09-01,Rial,0.0
1989,1989-10-01,Rial,0.0
1989,1989-11-01,Rial,0.0
1985,1985-04-01,Zakspeed,0.0
1985,1985-05-01,Zakspeed,0.0
1985,1985-07-01,Zakspeed,0.0
1985,1985-08-01,Zakspeed,0.0
1985,1985-09-01,Zakspeed,0.0
1985,1985-10-01,Zakspeed,0.0
1986,1986-03-01,Zakspeed,0.0
1986,1986-04-01,Zakspeed,0.0
1986,1986-05-01,Zakspeed,0.0
1986,1986-06-01,Zakspeed,0.0
1986,1986-07-01,Zakspeed,0.0
1986,1986-08-01,Zakspeed,0.0
1986,1986-09-01,Zakspeed,0.0
1986,1986-10-01,Zakspeed,0.0
1987,1987-04-01,Zakspeed,0.0
1987,1987-05-01,Zakspeed,2.0
1987,1987-06-01,Zakspeed,0.0
1987,1987-07-01,Zakspeed,0.0
1987,1987-08-01,Zakspeed,0.0
1987,1987-09-01,Zakspeed,0.0
1987,1987-10-01,Zakspeed,0.0
1987,1987-11-01,Zakspeed,0.0
1988,1988-04-01,Zakspeed,0.0
1988,1988-05-01,Zakspeed,0.0
1988,1988-06-01,Zakspeed,0.0
1988,1988-07-01,Zakspeed,0.0
1988,1988-08-01,Zakspeed,0.0
1988,1988-09-01,Zakspeed,0.0
1988,1988-10-01,Zakspeed,0.0
1988,1988-11-01,Zakspeed,0.0
1989,1989-03-01,Zakspeed,0.0
1989,1989-04-01,Zakspeed,0.0
1989,1989-05-01,Zakspeed,0.0
1989,1989-06-01,Zakspeed,0.0
1989,1989-07-01,Zakspeed,0.0
1989,1989-08-01,Zakspeed,0.0
1989,1989-09-01,Zakspeed,0.0
1989,1989-10-01,Zakspeed,0.0
1989,1989-11-01,Zakspeed,0.0
1983,1983-03-01,RAM,0.0
1983,1983-04-01,RAM,0.0
1983,1983-05-01,RAM,0.0
1983,1983-06-01,RAM,0.0
1983,1983-07-01,RAM,0.0
1983,1983-08-01,RAM,0.0
1983,1983-09-01,RAM,0.0
1983,1983-10-01,RAM,0.0
1984,1984-03-01,RAM,0.0
1984,1984-04-01,RAM,0.0
1984,1984-05-01,RAM,0.0
1984,1984-06-01,RAM,0.0
1984,1984-07-01,RAM,0.0
1984,1984-08-01,RAM,0.0
1984,1984-09-01,RAM,0.0
1984,1984-10-01,RAM,0.0
1985,1985-04-01,RAM,0.0
1985,1985-05-01,RAM,0.0
1985,1985-06-01,RAM,0.0
1985,1985-07-01,RAM,0.0
1985,1985-08-01,RAM,0.0
1985,1985-09-01,RAM,0.0
1985,1985-10-01,RAM,0.0
1963,1963-12-01,Alfa Romeo,0.0
1965,1965-01-01,Alfa Romeo,0.0
1979,1979-05-01,Alfa Romeo,0.0
1979,1979-07-01,Alfa Romeo,0.0
1979,1979-09-01,Alfa Romeo,0.0
1979,1979-10-01,Alfa Romeo,0.0
1980,1980-01-01,Alfa Romeo,2.0
1980,1980-03-01,Alfa Romeo,0.0
1980,1980-05-01,Alfa Romeo,0.0
1980,1980-06-01,Alfa Romeo,0.0
1980,1980-07-01,Alfa Romeo,0.0
1980,1980-08-01,Alfa Romeo,2.0
1980,1980-09-01,Alfa Romeo,0.0
1980,1980-10-01,Alfa Romeo,0.0
1981,1981-03-01,Alfa Romeo,3.0
1981,1981-04-01,Alfa Romeo,0.0
1981,1981-05-01,Alfa Romeo,0.0
1981,1981-06-01,Alfa Romeo,0.0
1981,1981-07-01,Alfa Romeo,0.0
1981,1981-08-01,Alfa Romeo,0.0
1981,1981-09-01,Alfa Romeo,3.0
1981,1981-10-01,Alfa Romeo,4.0
1982,1982-01-01,Alfa Romeo,0.0
1982,1982-03-01,Alfa Romeo,0.0
1982,1982-04-01,Alfa Romeo,0.0
1982,1982-05-01,Alfa Romeo,4.0
1982,1982-06-01,Alfa Romeo,1.0
1982,1982-07-01,Alfa Romeo,0.0
1982,1982-08-01,Alfa Romeo,2.0
1982,1982-09-01,Alfa Romeo,0.0
1983,1983-03-01,Alfa Romeo,0.0
1983,1983-04-01,Alfa Romeo,0.0
1983,1983-05-01,Alfa Romeo,1.0
1983,1983-06-01,Alfa Romeo,0.0
1983,1983-07-01,Alfa Romeo,0.0
1983,1983-08-01,Alfa Romeo,8.0
1983,1983-09-01,Alfa Romeo,3.0
1983,1983-10-01,Alfa Romeo,6.0
1984,1984-03-01,Alfa Romeo,3.0
1984,1984-04-01,Alfa Romeo,3.0
1984,1984-05-01,Alfa Romeo,0.0
1984,1984-06-01,Alfa Romeo,0.0
1984,1984-07-01,Alfa Romeo,0.0
1984,1984-08-01,Alfa Romeo,0.0
1984,1984-09-01,Alfa Romeo,4.0
1984,1984-10-01,Alfa Romeo,1.0
1985,1985-04-01,Alfa Romeo,0.0
1985,1985-05-01,Alfa Romeo,0.0
1985,1985-06-01,Alfa Romeo,0.0
1985,1985-07-01,Alfa Romeo,0.0
1985,1985-08-01,Alfa Romeo,0.0
1985,1985-09-01,Alfa Romeo,0.0
1985,1985-10-01,Alfa Romeo,0.0
1985,1985-11-01,Alfa Romeo,0.0
2019,2019-03-01,Alfa Romeo,10.0
2019,2019-04-01,Alfa Romeo,3.0
2019,2019-05-01,Alfa Romeo,0.0
2019,2019-06-01,Alfa Romeo,9.0
2019,2019-07-01,Alfa Romeo,4.0
2019,2019-08-01,Alfa Romeo,6.0
2019,2019-09-01,Alfa Romeo,3.0
2019,2019-10-01,Alfa Romeo,0.0
2019,2019-11-01,Alfa Romeo,22.0
2019,2019-12-01,Alfa Romeo,0.0
2020,2020-07-01,Alfa Romeo,2.0
2020,2020-08-01,Alfa Romeo,0.0
2020,2020-09-01,Alfa Romeo,2.0
2020,2020-10-01,Alfa Romeo,1.0
2020,2020-11-01,Alfa Romeo,3.0
2020,2020-12-01,Alfa Romeo,0.0
2021,2021-03-01,Alfa Romeo,0.0
2021,2021-04-01,Alfa Romeo,0.0
2021,2021-05-01,Alfa Romeo,1.0
2021,2021-06-01,Alfa Romeo,1.0
2021,2021-07-01,Alfa Romeo,0.0
2021,2021-08-01,Alfa Romeo,1.0
2021,2021-09-01,Alfa Romeo,4.0
2021,2021-10-01,Alfa Romeo,0.0
2021,2021-11-01,Alfa Romeo,4.0
2021,2021-12-01,Alfa Romeo,2.0
2022,2022-03-01,Alfa Romeo,9.0
2022,2022-04-01,Alfa Romeo,16.0
2022,2022-05-01,Alfa Romeo,16.0
2022,2022-06-01,Alfa Romeo,10.0
2022,2022-07-01,Alfa Romeo,0.0
2022,2022-08-01,Alfa Romeo,0.0
2022,2022-09-01,Alfa Romeo,1.0
2022,2022-10-01,Alfa Romeo,1.0
2022,2022-11-01,Alfa Romeo,2.0
2023,2023-03-01,Alfa Romeo,4.0
2023,2023-04-01,Alfa Romeo,2.0
2023,2023-05-01,Alfa Romeo,0.0
2023,2023-06-01,Alfa Romeo,3.0
2023,2023-07-01,Alfa Romeo,0.0
2023,2023-08-01,Alfa Romeo,0.0
2023,2023-09-01,Alfa Romeo,1.0
2023,2023-10-01,Alfa Romeo,6.0
2023,2023-11-01,Alfa Romeo,0.0
1983,1983-07-01,Spirit,0.0
1983,1983-08-01,Spirit,0.0
1983,1983-09-01,Spirit,0.0
1984,1984-03-01,Spirit,0.0
1984,1984-04-01,Spirit,0.0
1984,1984-05-01,Spirit,0.0
1984,1984-06-01,Spirit,0.0
1984,1984-07-01,Spirit,0.0
1984,1984-08-01,Spirit,0.0
1984,1984-09-01,Spirit,0.0
1984,1984-10-01,Spirit,0.0
1985,1985-04-01,Spirit,0.0
1985,1985-05-01,Spirit,0.0
1981,1981-05-01,Toleman,0.0
1981,1981-06-01,Toleman,0.0
1981,1981-07-01,Toleman,0.0
1981,1981-08-01,Toleman,0.0
1981,1981-09-01,Toleman,0.0
1981,1981-10-01,Toleman,0.0
1982,1982-01-01,Toleman,0.0
1982,1982-03-01,Toleman,0.0
1982,1982-04-01,Toleman,0.0
1982,1982-05-01,Toleman,0.0
1982,1982-07-01,Toleman,0.0
1982,1982-08-01,Toleman,0.0
1982,1982-09-01,Toleman,0.0
1983,1983-03-01,Toleman,0.0
1983,1983-04-01,Toleman,0.0
1983,1983-05-01,Toleman,0.0
1983,1983-06-01,Toleman,0.0
1983,1983-07-01,Toleman,0.0
